apartment_id,apartment_nm,apartment_price,region_cd,region_nm,exclusive_area,deleted_yn,created_at,updated_at
10259,테크노밸리EGthe11단지,189000000,44200,충청남도 아산시,18,0,2024.5.22 10:19,2024.5.22 10:19
10260,테크노밸리EGthe12단지,220000000,44200,충청남도 아산시,24,0,2024.5.22 10:19,2024.5.22 10:19
10261,테크노폴리스우미린,445000000,43113,충청북도 청주시 흥덕구,26,0,2024.5.22 10:19,2024.5.22 10:19
10262,테헤란아이파크,2430000000,11680,서울특별시 강남구,28,0,2024.5.22 10:19,2024.5.22 10:19
10263,토성동경동리인타워,577000000,26140,부산광역시 서구,25,0,2024.5.22 10:19,2024.5.22 10:19
10264,토성동봄여름가을겨울,258000000,26140,부산광역시 서구,19,0,2024.5.22 10:19,2024.5.22 10:19
10265,토평마을 e편한세상,980000000,41310,경기도 구리시,26,0,2024.5.22 10:19,2024.5.22 10:19
10266,톱텍시티파크,190000000,47920,경상북도 봉화군,26,0,2024.5.22 10:19,2024.5.22 10:19
10267,통영해모로오션힐,375000000,48220,경상남도 통영시,26,0,2024.5.22 10:19,2024.5.22 10:19
10268,통일신세대,125000000,43114,충청북도 청주시 청원구,18,0,2024.5.22 10:19,2024.5.22 10:19
10269,퇴계2주공,179000000,51110,강원특별자치도 춘천시,18,0,2024.5.22 10:19,2024.5.22 10:19
10270,퇴계3주공,208000000,51110,강원특별자치도 춘천시,26,0,2024.5.22 10:19,2024.5.22 10:19
10271,퇴계우성,235000000,51110,강원특별자치도 춘천시,26,0,2024.5.22 10:19,2024.5.22 10:19
10272,퇴계원힐스테이트,595000000,41360,경기도 남양주시,26,0,2024.5.22 10:19,2024.5.22 10:19
10273,퇴계이안,350000000,51110,강원특별자치도 춘천시,26,0,2024.5.22 10:19,2024.5.22 10:19
10274,퇴계주공1차,140000000,51110,강원특별자치도 춘천시,15,0,2024.5.22 10:19,2024.5.22 10:19
10275,퇴계주공4,174000000,51110,강원특별자치도 춘천시,18,0,2024.5.22 10:19,2024.5.22 10:19
10276,퇴계주공6차,215000000,51110,강원특별자치도 춘천시,18,0,2024.5.22 10:19,2024.5.22 10:19
10277,퇴계현대1차,173000000,51110,강원특별자치도 춘천시,18,0,2024.5.22 10:19,2024.5.22 10:19
10278,퇴계현대2차,157500000,51110,강원특별자치도 춘천시,18,0,2024.5.22 10:19,2024.5.22 10:19
10279,툇마루家,290000000,26140,부산광역시 서구,17,0,2024.5.22 10:19,2024.5.22 10:19
10280,투유1,60000000,30200,대전광역시 유성구,12,0,2024.5.22 10:19,2024.5.22 10:19
10281,투유2,75000000,30200,대전광역시 유성구,13,0,2024.5.22 10:19,2024.5.22 10:19
10282,트레비앙,47000000,43111,충청북도 청주시 상당구,8,0,2024.5.22 10:19,2024.5.22 10:19
10283,트루엘시그니처,216000000,51230,강원특별자치도 삼척시,18,0,2024.5.22 10:19,2024.5.22 10:19
10284,트리마제,6400000000,11200,서울특별시 성동구,46,0,2024.5.22 10:19,2024.5.22 10:19
10285,트리비앙,440000000,48123,경상남도 창원시 성산구,18,0,2024.5.22 10:19,2024.5.22 10:19
10286,트리풀시티레이크포레,805000000,30170,대전광역시 서구,26,0,2024.5.22 10:19,2024.5.22 10:19
10287,트리풀시티포레아파트,468000000,30200,대전광역시 유성구,25,0,2024.5.22 10:19,2024.5.22 10:19
10288,트윈,125000000,31170,울산광역시 동구,20,0,2024.5.22 10:19,2024.5.22 10:19
10289,트윈레이크팰리스빌,330000000,11710,서울특별자치시 송파구,9,0,2024.5.22 10:19,2024.5.22 10:19
10290,트윈타워,194000000,41461,경기도 용인시 처인구,15,0,2024.5.22 10:19,2024.5.22 10:19
10291,트윈팰리스,332000000,27290,대구광역시 달서구,26,0,2024.5.22 10:19,2024.5.22 10:19
10292,트윈팰리스102동,190000000,28260,인천광역시 서구,20,0,2024.5.22 10:19,2024.5.22 10:19
10293,티씨티,250000000,48880,경상남도 거창군,26,0,2024.5.22 10:19,2024.5.22 10:19
10294,티앤와이꿈사랑,310000000,41111,경기도 수원시 장안구,22,0,2024.5.22 10:19,2024.5.22 10:19
10295,파라곤,359000000,30140,대전광역시 중구,26,0,2024.5.22 10:19,2024.5.22 10:19
10296,파라곤센트럴오션시티,330000000,41390,경기도 시흥시,18,0,2024.5.22 10:19,2024.5.22 10:19
10297,파라곤센트럴파크,590000000,28260,인천광역시 서구,26,0,2024.5.22 10:19,2024.5.22 10:19
10298,파라다이스102동,380000000,28200,인천광역시 남동구,43,0,2024.5.22 10:19,2024.5.22 10:19
10299,파라다이스2단지,275000000,41610,경기도 광주시,18,0,2024.5.22 10:19,2024.5.22 10:19
10300,파라다이스빌,660000000,11320,서울특별시 도봉구,26,0,2024.5.22 10:19,2024.5.22 10:19
10301,파라다이스빌,309000000,41360,경기도 남양주시,26,0,2024.5.22 10:19,2024.5.22 10:19
10302,파라디아,168000000,47190,경상북도 구미시,26,0,2024.5.22 10:19,2024.5.22 10:19
10303,파랑새,435000000,30170,대전광역시 서구,26,0,2024.5.22 10:19,2024.5.22 10:19
10304,파밀리아,137000000,26530,부산광역시 사상구,14,0,2024.5.22 10:19,2024.5.22 10:19
10305,파밀리아괘법4차,220000000,26530,부산광역시 사상구,21,0,2024.5.22 10:19,2024.5.22 10:19
10306,파스텔,172000000,41150,경기도 의정부시,18,0,2024.5.22 10:19,2024.5.22 10:19
10307,파인마루오피스텔,150000000,11530,서울특별시 구로구,6,0,2024.5.22 10:19,2024.5.22 10:19
10308,파인앤유 아파트,186000000,51770,강원특별자치도 정선군,23,0,2024.5.22 10:19,2024.5.22 10:19
10309,파인즈아파트,388000000,50110,제주특별자치도 제주시,26,0,2024.5.22 10:19,2024.5.22 10:19
10310,파주문산역1차동문굿모닝힐,230000000,41480,경기도 파주시,18,0,2024.5.22 10:19,2024.5.22 10:19
10311,파주한양수자인리버팰리스아파트,320000000,41480,경기도 파주시,31,0,2024.5.22 10:19,2024.5.22 10:19
10312,파주힐스테이트1차,300000000,41480,경기도 파주시,26,0,2024.5.22 10:19,2024.5.22 10:19
10313,파크리오,2000000000,11710,서울특별자치시 송파구,26,0,2024.5.22 10:19,2024.5.22 10:19
10314,파크밸리동일하이빌,455000000,44133,충청남도 천안시 서북구,26,0,2024.5.22 10:19,2024.5.22 10:19
10315,파크뷰,290000000,48890,경상남도 합천군,26,0,2024.5.22 10:19,2024.5.22 10:19
10316,파크뷰,1810000000,41135,경기도 성남시 분당구,26,0,2024.5.22 10:19,2024.5.22 10:19
10317,파크빌1차,181000000,44270,충청남도 당진시,26,0,2024.5.22 10:19,2024.5.22 10:19
10318,파크빌2차,190000000,44270,충청남도 당진시,26,0,2024.5.22 10:19,2024.5.22 10:19
10319,파크시엘,620000000,41463,경기도 용인시 기흥구,26,0,2024.5.22 10:19,2024.5.22 10:19
10320,파크아트온,265000000,26410,부산광역시 금정구,21,0,2024.5.22 10:19,2024.5.22 10:19
10321,파크푸르지오,770000000,41271,경기도 안산시 상록구,26,0,2024.5.22 10:19,2024.5.22 10:19
10322,파크하비오,1430000000,11710,서울특별자치시 송파구,26,0,2024.5.22 10:19,2024.5.22 10:19
10323,판교더샵포레스트11단지,1150000000,41135,경기도 성남시 분당구,26,0,2024.5.22 10:19,2024.5.22 10:19
10324,판교더샵포레스트12단지,1130000000,41135,경기도 성남시 분당구,26,0,2024.5.22 10:19,2024.5.22 10:19
10325,판교밸리호반써밋,1007000000,41131,경기도 성남시 수정구,26,0,2024.5.22 10:19,2024.5.22 10:19
10326,판교알파리움2단지,2100000000,41135,경기도 성남시 분당구,39,0,2024.5.22 10:19,2024.5.22 10:19
10327,판교퍼스트힐푸르지오1단지,1045000000,41135,경기도 성남시 분당구,26,0,2024.5.22 10:19,2024.5.22 10:19
10328,판타블,193000000,48270,경상남도 밀양시,26,0,2024.5.22 10:19,2024.5.22 10:19
10329,팔공보성타운2,265000000,27140,대구광역시 동구,41,0,2024.5.22 10:19,2024.5.22 10:19
10330,팔레드상떼,320000000,31140,울산광역시 남구,48,0,2024.5.22 10:19,2024.5.22 10:19
10331,팔복거성,78000000,52113,전북특별자치도 전주시 덕진구,25,0,2024.5.22 10:19,2024.5.22 10:19
10332,팔복동남양임대,60000000,52113,전북특별자치도 전주시 덕진구,15,0,2024.5.22 10:19,2024.5.22 10:19
10333,팔용원풍,345000000,48121,경상남도 창원시 의창구,26,0,2024.5.22 10:19,2024.5.22 10:19
10334,팔판마을1단지부영이그린타운,203000000,48250,경상남도 김해시,26,0,2024.5.22 10:19,2024.5.22 10:19
10335,팔판마을4단지푸르지오,258000000,48250,경상남도 김해시,28,0,2024.5.22 10:19,2024.5.22 10:19
10336,팔판마을5단지푸르지오,247000000,48250,경상남도 김해시,28,0,2024.5.22 10:19,2024.5.22 10:19
10337,팔판마을6단지푸르지오,220000000,48250,경상남도 김해시,28,0,2024.5.22 10:19,2024.5.22 10:19
10338,팔판마을부영그린타운3차,128000000,48250,경상남도 김해시,18,0,2024.5.22 10:19,2024.5.22 10:19
10339,팬더,138000000,28200,인천광역시 남동구,16,0,2024.5.22 10:19,2024.5.22 10:19
10340,팬더,348000000,28200,인천광역시 남동구,26,0,2024.5.22 10:19,2024.5.22 10:19
10341,팬더1,180000000,28245,인천광역시 계양구,15,0,2024.5.22 10:19,2024.5.22 10:19
10342,팰리스부영1단지,250000000,47290,경상북도 경산시,26,0,2024.5.22 10:19,2024.5.22 10:19
10343,팰리스부영2단지,250000000,47290,경상북도 경산시,26,0,2024.5.22 10:19,2024.5.22 10:19
10344,팰리스필,460000000,41210,경기도 광명시,20,0,2024.5.22 10:19,2024.5.22 10:19
10345,펜타힐즈더샵1차,355000000,47290,경상북도 경산시,22,0,2024.5.22 10:19,2024.5.22 10:19
10346,펜타힐즈더샵2차,370000000,47290,경상북도 경산시,24,0,2024.5.22 10:19,2024.5.22 10:19
10347,펜타힐즈서한이다음,390000000,47290,경상북도 경산시,26,0,2024.5.22 10:19,2024.5.22 10:19
10348,펜타힐즈푸르지오,355000000,47290,경상북도 경산시,22,0,2024.5.22 10:19,2024.5.22 10:19
10349,펜트라우스,1980000000,11440,서울특별시 마포구,46,0,2024.5.22 10:19,2024.5.22 10:19
10350,펜트힐루논현,952140000,11680,서울특별시 강남구,13,0,2024.5.22 10:19,2024.5.22 10:19
10351,펠리시티,589000000,11380,서울특별시 은평구,17,0,2024.5.22 10:19,2024.5.22 10:19
10352,펠리시티,154000000,46840,전라남도 무안군,18,0,2024.5.22 10:19,2024.5.22 10:19
10353,펠리시티3차주상복합,170000000,46840,전라남도 무안군,18,0,2024.5.22 10:19,2024.5.22 10:19
10354,펠리시티리버뷰,577000000,46840,전라남도 무안군,37,0,2024.5.22 10:19,2024.5.22 10:19
10355,펠릭스골드,72000000,29200,광주광역시 광산구,7,0,2024.5.22 10:19,2024.5.22 10:19
10356,평거하우스토리,450000000,48170,경상남도 진주시,33,0,2024.5.22 10:19,2024.5.22 10:19
10357,평거현대1,255000000,48170,경상남도 진주시,26,0,2024.5.22 10:19,2024.5.22 10:19
10358,평거현대2,240000000,48170,경상남도 진주시,26,0,2024.5.22 10:19,2024.5.22 10:19
10359,평거휴먼시아3단지,390000000,48170,경상남도 진주시,26,0,2024.5.22 10:19,2024.5.22 10:19
10360,평거휴먼시아4단지,269000000,48170,경상남도 진주시,18,0,2024.5.22 10:19,2024.5.22 10:19
10361,평광현대3,65000000,27710,대구광역시 달성군,17,0,2024.5.22 10:19,2024.5.22 10:19
10362,평광현대4,65000000,27710,대구광역시 달성군,18,0,2024.5.22 10:19,2024.5.22 10:19
10363,평내마을금호어울림,388000000,41360,경기도 남양주시,26,0,2024.5.22 10:19,2024.5.22 10:19
10364,평내마을상록데시앙,330000000,41360,경기도 남양주시,21,0,2024.5.22 10:19,2024.5.22 10:19
10365,평내마을신명스카이뷰,310000000,41360,경기도 남양주시,18,0,2024.5.22 10:19,2024.5.22 10:19
10366,평내마을주공,288000000,41360,경기도 남양주시,18,0,2024.5.22 10:19,2024.5.22 10:19
10367,평내마을평내1차대주파크빌,365000000,41360,경기도 남양주시,26,0,2024.5.22 10:19,2024.5.22 10:19
10368,평내마젤란21,318000000,41360,경기도 남양주시,26,0,2024.5.22 10:19,2024.5.22 10:19
10369,평내호평역대명루첸포레스티움,475000000,41360,경기도 남양주시,18,0,2024.5.22 10:19,2024.5.22 10:19
10370,평동한라,64000000,43800,충청북도 단양군,18,0,2024.5.22 10:19,2024.5.22 10:19
10371,평리롯데캐슬,270000000,27170,대구광역시 서구,26,0,2024.5.22 10:19,2024.5.22 10:19
10372,평리청구타운,220000000,27170,대구광역시 서구,18,0,2024.5.22 10:19,2024.5.22 10:19
10373,평리푸르지오,400000000,27170,대구광역시 서구,34,0,2024.5.22 10:19,2024.5.22 10:19
10374,평원,145000000,30230,대전광역시 대덕구,14,0,2024.5.22 10:19,2024.5.22 10:19
10375,평창1,67000000,51760,강원특별자치도 평창군,22,0,2024.5.22 10:19,2024.5.22 10:19
10376,평창2차현대,365000000,31140,울산광역시 남구,26,0,2024.5.22 10:19,2024.5.22 10:19
10377,평창리비에르1차,237000000,31200,울산광역시 북구,26,0,2024.5.22 10:19,2024.5.22 10:19
10378,평창리비에르2차,370000000,31200,울산광역시 북구,26,0,2024.5.22 10:19,2024.5.22 10:19
10379,평창코업스위트하우스,50000000,51760,강원특별자치도 평창군,9,0,2024.5.22 10:19,2024.5.22 10:19
10380,평창현대3차아파트,274000000,31140,울산광역시 남구,18,0,2024.5.22 10:19,2024.5.22 10:19
10381,평촌대성유니드,577000000,41173,경기도 안양시 동안구,18,0,2024.5.22 10:19,2024.5.22 10:19
10382,평촌더샵아이파크,990000000,41173,경기도 안양시 동안구,26,0,2024.5.22 10:19,2024.5.22 10:19
10383,평촌더힐즈,480000000,41173,경기도 안양시 동안구,21,0,2024.5.22 10:19,2024.5.22 10:19
10384,평촌두산위브리버뷰,465000000,41173,경기도 안양시 동안구,13,0,2024.5.22 10:19,2024.5.22 10:19
10385,평촌어바인퍼스트,725000000,41173,경기도 안양시 동안구,18,0,2024.5.22 10:19,2024.5.22 10:19
10386,평촌자이아이파크,723000000,41173,경기도 안양시 동안구,18,0,2024.5.22 10:19,2024.5.22 10:19
10387,평택,113000000,41220,경기도 평택시,16,0,2024.5.22 10:19,2024.5.22 10:19
10388,평택뉴비전엘크루,340000000,41220,경기도 평택시,23,0,2024.5.22 10:19,2024.5.22 10:19
10389,평택메트로하임,46000000,41220,경기도 평택시,7,0,2024.5.22 10:19,2024.5.22 10:19
10390,평택브라운스톤험프리스,485000000,41220,경기도 평택시,44,0,2024.5.22 10:19,2024.5.22 10:19
10391,평택비전레이크푸르지오,378000000,41220,경기도 평택시,20,0,2024.5.22 10:19,2024.5.22 10:19
10392,평택비전에듀포레푸르지오,535000000,41220,경기도 평택시,26,0,2024.5.22 10:19,2024.5.22 10:19
10393,평택비전푸르지오,445000000,41220,경기도 평택시,26,0,2024.5.22 10:19,2024.5.22 10:19
10394,평택센트럴자이 4단지,413000000,41220,경기도 평택시,22,0,2024.5.22 10:19,2024.5.22 10:19
10395,평택센트럴자이 5단지,430000000,41220,경기도 평택시,22,0,2024.5.22 10:19,2024.5.22 10:19
10396,평택센트럴자이1단지,360000000,41220,경기도 평택시,18,0,2024.5.22 10:19,2024.5.22 10:19
10397,평택센트럴자이2단지,499000000,41220,경기도 평택시,26,0,2024.5.22 10:19,2024.5.22 10:19
10398,평택센트럴자이3단지,375000000,41220,경기도 평택시,18,0,2024.5.22 10:19,2024.5.22 10:19
10399,평택센트럴해링턴플레이스,358000000,41220,경기도 평택시,26,0,2024.5.22 10:19,2024.5.22 10:19
10400,평택소사벌반도유보라아이비파크,340000000,41220,경기도 평택시,26,0,2024.5.22 10:19,2024.5.22 10:19
10401,평택소사벌중흥에스-클래스에코시티,412500000,41220,경기도 평택시,26,0,2024.5.22 10:19,2024.5.22 10:19
10402,평택소사벌푸르지오,410000000,41220,경기도 평택시,25,0,2024.5.22 10:19,2024.5.22 10:19
10403,평택소사벌호반베르디움,470000000,41220,경기도 평택시,26,0,2024.5.22 10:19,2024.5.22 10:19
10404,평택스마트빌포레,90000000,41220,경기도 평택시,9,0,2024.5.22 10:19,2024.5.22 10:19
10405,평택용이2차푸르지오,508000000,41220,경기도 평택시,41,0,2024.5.22 10:19,2024.5.22 10:19
10406,평택용이금호어울림1단지,330000000,41220,경기도 평택시,26,0,2024.5.22 10:19,2024.5.22 10:19
10407,평택용이금호어울림2단지,373000000,41220,경기도 평택시,26,0,2024.5.22 10:19,2024.5.22 10:19
10408,평택장안마을코오롱하늘채,350000000,41220,경기도 평택시,26,0,2024.5.22 10:19,2024.5.22 10:19
10409,평택지제역동문굿모닝힐맘시티1단지,350000000,41220,경기도 평택시,23,0,2024.5.22 10:19,2024.5.22 10:19
10410,평택지제역동문굿모닝힐맘시티2단지,295000000,41220,경기도 평택시,18,0,2024.5.22 10:19,2024.5.22 10:19
10411,평택지제역동문굿모닝힐맘시티3단지,315000000,41220,경기도 평택시,18,0,2024.5.22 10:19,2024.5.22 10:19
10412,평택지제역동문굿모닝힐맘시티4단지,325000000,41220,경기도 평택시,22,0,2024.5.22 10:19,2024.5.22 10:19
10413,평택청북이안,258000000,41220,경기도 평택시,26,0,2024.5.22 10:19,2024.5.22 10:19
10414,평택청북한양수자인,273000000,41220,경기도 평택시,26,0,2024.5.22 10:19,2024.5.22 10:19
10415,평택포승골든포트,48500000,41220,경기도 평택시,6,0,2024.5.22 10:19,2024.5.22 10:19
10416,평택효성해링턴플레이스1단지,435000000,41220,경기도 평택시,26,0,2024.5.22 10:19,2024.5.22 10:19
10417,평택효성해링턴플레이스2단지,300000000,41220,경기도 평택시,18,0,2024.5.22 10:19,2024.5.22 10:19
10418,평화,130000000,43111,충청북도 청주시 상당구,22,0,2024.5.22 10:19,2024.5.22 10:19
10419,평화,160000000,30140,대전광역시 중구,26,0,2024.5.22 10:19,2024.5.22 10:19
10420,평화2차,82700000,44810,충청남도 예산군,18,0,2024.5.22 10:19,2024.5.22 10:19
10421,평화동2차골드클래스아파트,395000000,52111,전북특별자치도 전주시 완산구,26,0,2024.5.22 10:19,2024.5.22 10:19
10422,평화동3차골드클래스아파트,395000000,52111,전북특별자치도 전주시 완산구,26,0,2024.5.22 10:19,2024.5.22 10:19
10423,평화동골드클래스아파트,359000000,52111,전북특별자치도 전주시 완산구,26,0,2024.5.22 10:19,2024.5.22 10:19
10424,평화동엠코타운,250000000,52111,전북특별자치도 전주시 완산구,26,0,2024.5.22 10:19,2024.5.22 10:19
10425,평화동오네뜨,225000000,52111,전북특별자치도 전주시 완산구,26,0,2024.5.22 10:19,2024.5.22 10:19
10426,평화로운,225000000,30230,대전광역시 대덕구,18,0,2024.5.22 10:19,2024.5.22 10:19
10427,평화로운,230000000,30230,대전광역시 대덕구,25,0,2024.5.22 10:19,2024.5.22 10:19
10428,평화로운나날,49500000,44133,충청남도 천안시 서북구,6,0,2024.5.22 10:19,2024.5.22 10:19
10429,평화리버타운,71500000,48125,경상남도 창원시 마산합포구,9,0,2024.5.22 10:19,2024.5.22 10:19
10430,평화맨션,245000000,29110,광주광역시 동구,26,0,2024.5.22 10:19,2024.5.22 10:19
10431,"평화주공1,2",52000000,52111,전북특별자치도 전주시 완산구,12,0,2024.5.22 10:19,2024.5.22 10:19
10432,평화타운,333000000,27290,대구광역시 달서구,41,0,2024.5.22 10:19,2024.5.22 10:19
10433,평화프라자,75000000,47150,경상북도 김천시,30,0,2024.5.22 10:19,2024.5.22 10:19
10434,포남2주공,117000000,51150,강원특별자치도 강릉시,12,0,2024.5.22 10:19,2024.5.22 10:19
10435,포도마을코스코밸리,230000000,41590,경기도 화성시,26,0,2024.5.22 10:19,2024.5.22 10:19
10436,포레가,188000000,43750,충청북도 진천군,18,0,2024.5.22 10:19,2024.5.22 10:19
10437,포레나 광교상현,795000000,41465,경기도 용인시 수지구,26,0,2024.5.22 10:19,2024.5.22 10:19
10438,포레나 신길,1000000000,11560,서울특별시 영등포구,26,0,2024.5.22 10:19,2024.5.22 10:19
10439,포레나거제장평,260000000,48310,경상남도 거제시,26,0,2024.5.22 10:19,2024.5.22 10:19
10440,포레나대원,500000000,48123,경상남도 창원시 성산구,18,0,2024.5.22 10:19,2024.5.22 10:19
10441,포레나동래,568000000,26260,부산광역시 동래구,26,0,2024.5.22 10:19,2024.5.22 10:19
10442,포레나미추홀,442000000,28177,인천광역시 미추홀구,23,0,2024.5.22 10:19,2024.5.22 10:19
10443,포레나부산덕천2차,487650000,26320,부산광역시 북구,23,0,2024.5.22 10:19,2024.5.22 10:19
10444,포레나부산초읍,550000000,26230,부산광역시 부산진구,26,0,2024.5.22 10:19,2024.5.22 10:19
10445,포레나서충주,322600000,43130,충청북도 충주시,26,0,2024.5.22 10:19,2024.5.22 10:19
10446,포레나신진주,447000000,48170,경상남도 진주시,26,0,2024.5.22 10:19,2024.5.22 10:19
10447,포레나여수웅천1단지,495000000,46130,전라남도 여수시,26,0,2024.5.22 10:19,2024.5.22 10:19
10448,포레나여수웅천2단지,390000000,46130,전라남도 여수시,23,0,2024.5.22 10:19,2024.5.22 10:19
10449,포레나익산부송,350000000,52140,전북특별자치도 익산시,26,0,2024.5.22 10:19,2024.5.22 10:19
10450,포레뷰투도시형생활주택,130000000,36110,세종특별자치시,9,0,2024.5.22 10:19,2024.5.22 10:19
10451,포레스트힐,408000000,44200,충청남도 아산시,31,0,2024.5.22 10:19,2024.5.22 10:19
10452,포레시안,510000000,28200,인천광역시 남동구,35,0,2024.5.22 10:19,2024.5.22 10:19
10453,포미타운주공1단지,105000000,46110,전라남도 목포시,16,0,2024.5.22 10:19,2024.5.22 10:19
10454,포빌,129500000,43113,충청북도 청주시 흥덕구,14,0,2024.5.22 10:19,2024.5.22 10:19
10455,포스빌,110000000,30170,대전광역시 서구,18,0,2024.5.22 10:19,2024.5.22 10:19
10456,포스코더샵,690000000,41360,경기도 남양주시,35,0,2024.5.22 10:19,2024.5.22 10:19
10457,포스코더샵2차,527000000,41590,경기도 화성시,26,0,2024.5.22 10:19,2024.5.22 10:19
10458,포스코트,3750000000,11680,서울특별시 강남구,63,0,2024.5.22 10:19,2024.5.22 10:19
10459,포승삼부르네상스1단지,180000000,41220,경기도 평택시,18,0,2024.5.22 10:19,2024.5.22 10:19
10460,포승삼부르네상스2단지,225000000,41220,경기도 평택시,26,0,2024.5.22 10:19,2024.5.22 10:19
10461,포시티,94000000,11260,서울특별시 중랑구,5,0,2024.5.22 10:19,2024.5.22 10:19
10462,포은,490000000,41430,경기도 의왕시,26,0,2024.5.22 10:19,2024.5.22 10:19
10463,포천2차아이파크,430000000,41650,경기도 포천시,31,0,2024.5.22 10:19,2024.5.22 10:19
10464,포천송우서희스타힐스,335000000,41650,경기도 포천시,26,0,2024.5.22 10:19,2024.5.22 10:19
10465,포천용정대광로제비앙,210000000,41650,경기도 포천시,18,0,2024.5.22 10:19,2024.5.22 10:19
10466,포커스뷰,250000000,28237,인천광역시 부평구,15,0,2024.5.22 10:19,2024.5.22 10:19
10467,포항e편한세상양덕,256000000,47113,경상북도 포항시 북구,26,0,2024.5.22 10:19,2024.5.22 10:19
10468,포항상도코아루센트럴하임,340000000,47111,경상북도 포항시 남구,26,0,2024.5.22 10:19,2024.5.22 10:19
10469,포항양덕풍림아이원,231000000,47113,경상북도 포항시 북구,26,0,2024.5.22 10:19,2024.5.22 10:19
10470,포항양덕하우스토리,290000000,47113,경상북도 포항시 북구,38,0,2024.5.22 10:19,2024.5.22 10:19
10471,포항자이아파트,448000000,47111,경상북도 포항시 남구,26,0,2024.5.22 10:19,2024.5.22 10:19
10472,포항지엔하임,189000000,47113,경상북도 포항시 북구,18,0,2024.5.22 10:19,2024.5.22 10:19
10473,포항초곡화산샬레아파트,270000000,47113,경상북도 포항시 북구,26,0,2024.5.22 10:19,2024.5.22 10:19
10474,표선반석타운,101000000,50130,제주특별자치도 서귀포시,17,0,2024.5.22 10:19,2024.5.22 10:19
10475,푸르나아파트,136000000,48330,경상남도 양산시,17,0,2024.5.22 10:19,2024.5.22 10:19
10476,푸르뫼금강에스쁘아,190000000,41590,경기도 화성시,25,0,2024.5.22 10:19,2024.5.22 10:19
10477,푸르미,100000000,28177,인천광역시 미추홀구,21,0,2024.5.22 10:19,2024.5.22 10:19
10478,푸르미르,93000000,26290,부산광역시 남구,11,0,2024.5.22 10:19,2024.5.22 10:19
10479,푸르지오,403000000,41287,경기도 고양시 일산서구,26,0,2024.5.22 10:19,2024.5.22 10:19
10480,푸르지오,295000000,41610,경기도 광주시,18,0,2024.5.22 10:19,2024.5.22 10:19
10481,푸르지오,200000000,46110,전라남도 목포시,26,0,2024.5.22 10:19,2024.5.22 10:19
10482,푸르지오,550000000,41590,경기도 화성시,23,0,2024.5.22 10:19,2024.5.22 10:19
10483,푸르지오 캐슬B단지,390000000,47190,경상북도 구미시,49,0,2024.5.22 10:19,2024.5.22 10:19
10484,푸르지오 캐슬C단지,270000000,47190,경상북도 구미시,26,0,2024.5.22 10:19,2024.5.22 10:19
10485,푸르지오1차,520000000,41273,경기도 안산시 단원구,26,0,2024.5.22 10:19,2024.5.22 10:19
10486,푸르지오1차,275000000,48220,경상남도 통영시,26,0,2024.5.22 10:19,2024.5.22 10:19
10487,푸르지오1차,380000000,41220,경기도 평택시,33,0,2024.5.22 10:19,2024.5.22 10:19
10488,푸르지오3차,745000000,41273,경기도 안산시 단원구,31,0,2024.5.22 10:19,2024.5.22 10:19
10489,푸르지오3차,299000000,48220,경상남도 통영시,26,0,2024.5.22 10:19,2024.5.22 10:19
10490,푸르지오4차,529000000,41273,경기도 안산시 단원구,24,0,2024.5.22 10:19,2024.5.22 10:19
10491,푸르지오더퍼스트,240000000,44250,충청남도 계룡시,18,0,2024.5.22 10:19,2024.5.22 10:19
10492,푸르지오시티,135000000,11305,서울특별시 강북구,6,0,2024.5.22 10:19,2024.5.22 10:19
10493,푸르지오캐슬A단지,190000000,47190,경상북도 구미시,18,0,2024.5.22 10:19,2024.5.22 10:19
10494,푸른,156000000,30110,대전광역시 동구,14,0,2024.5.22 10:19,2024.5.22 10:19
10495,푸른,103000000,43113,충청북도 청주시 흥덕구,13,0,2024.5.22 10:19,2024.5.22 10:19
10496,푸른마을,300000000,41630,경기도 양주시,40,0,2024.5.22 10:19,2024.5.22 10:19
10497,푸른마을10단지,410000000,41281,경기도 고양시 덕양구,32,0,2024.5.22 10:19,2024.5.22 10:19
10498,푸른마을1단지,350000000,41281,경기도 고양시 덕양구,26,0,2024.5.22 10:19,2024.5.22 10:19
10499,푸른마을2단지,350000000,41281,경기도 고양시 덕양구,35,0,2024.5.22 10:19,2024.5.22 10:19
10500,푸른마을3단지,280000000,41281,경기도 고양시 덕양구,26,0,2024.5.22 10:19,2024.5.22 10:19
10501,푸른마을4단지,445000000,41281,경기도 고양시 덕양구,38,0,2024.5.22 10:19,2024.5.22 10:19
10502,푸른마을5단지,340000000,41281,경기도 고양시 덕양구,26,0,2024.5.22 10:19,2024.5.22 10:19
10503,푸른마을7단지,325000000,41281,경기도 고양시 덕양구,26,0,2024.5.22 10:19,2024.5.22 10:19
10504,푸른마을두산위브,443000000,41590,경기도 화성시,22,0,2024.5.22 10:19,2024.5.22 10:19
10505,푸른마을모아미래도,430000000,41590,경기도 화성시,18,0,2024.5.22 10:19,2024.5.22 10:19
10506,푸른마을아파트101동~111동,1470000000,11680,서울특별시 강남구,18,0,2024.5.22 10:19,2024.5.22 10:19
10507,푸른마을주공3,300000000,41271,경기도 안산시 상록구,18,0,2024.5.22 10:19,2024.5.22 10:19
10508,푸른마을주공5,348000000,41271,경기도 안산시 상록구,18,0,2024.5.22 10:19,2024.5.22 10:19
